FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,TYPE_OF_CONTRACT,Tipologia contrattuale,CONTARCTUAL_OCCUPATION,Qualifica contrattuale,ECON_ACTIVITY_NACE_2007,Attività economica (ATECO 2007),EMPLOYESS_CLASS,Classe di dipendenti,Tempo (TIME_PERIOD),Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_SEX,Sesso (NOTE_SEX),NOTE_TYPE_OF_CONTRACT,Tipologia contrattuale (NOTE_TYPE_OF_CONTRACT),NOTE_CONTARCTUAL_OCCUPATION,Qualifica contrattuale (NOTE_CONTARCTUAL_OCCUPATION),NOTE_ECON_ACTIVITY_NACE_2007,Attività economica (ATECO 2007) (NOTE_ECON_ACTIVITY_NACE_2007),NOTE_EMPLOYESS_CLASS,Classe di dipendenti (NOTE_EMPLOYESS_CLASS),NOTE_TIME_PERIOD,Tempo,BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2014,11.01,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2015,11.41,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2016,11.69,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2017,11.82,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2018,11.58,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2019,12,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2020,12.09,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,H,Trasporto e magazzinaggio,TOTAL,Totale,2021,12.05,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2014,9.85,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2015,9.9,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2016,9.86,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2017,9.85,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2018,9.9,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2019,9.96,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2020,10.08,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,I,Attività dei servizi di alloggio e di ristorazione,TOTAL,Totale,2021,10.08,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2014,10.5,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2015,10.47,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2016,10.06,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2017,11.05,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2018,11.43,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2019,12.41,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2020,11.13,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,J,Servizi di informazione e comunicazione,TOTAL,Totale,2021,13.6,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2014,10.18,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2015,10.5,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2016,10.96,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2017,10.7,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2018,10.86,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2019,10.7,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2020,10.97,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,K,Attività finanziarie e assicurative,TOTAL,Totale,2021,10.75,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2014,9.81,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2015,9.95,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2016,10.01,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2017,10.02,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2018,10.29,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2019,10.36,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2020,10.24,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,L,Attività immobiliari,TOTAL,Totale,2021,10.3,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,M,'Attività professionali, scientifiche e tecniche',TOTAL,Totale,2014,9.72,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,M,'Attività professionali, scientifiche e tecniche',TOTAL,Totale,2015,9.9,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,M,'Attività professionali, scientifiche e tecniche',TOTAL,Totale,2016,9.67,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
A,Annuale,ITG,Isole,HOUWAG_ENTEMP_MED_MI,Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).,9,Totale,1,Tempo determinato,99,Totale,M,'Attività professionali, scientifiche e tecniche',TOTAL,Totale,2017,9.66,,,,,TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1,Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.,,,,,,,,,,,,,,,,,,
